Date,P,rH,T,Tsin
16.06.1952 00:00:00,44.2294703398566,73.4449377922385,16.0499078144971,7.68961727680902
23.06.1952 00:00:00,16.3581202031188,77.775684752698,15.0187711501364,8.27756695348333
30.06.1952 00:00:00,0.744589016817323,68.0669408859282,16.366919625164,8.74612506311793
07.07.1952 00:00:00,0,57.9617152540428,23.513131410292,9.08853335328097
14.07.1952 00:00:00,19.9797573235595,70.9537843650505,19.1291722559593,9.2998530946968
21.07.1952 00:00:00,6.59708271087457,68.8567436669494,17.261001844123,9.37703631502442
28.07.1952 00:00:00,11.8292512868233,65.3832398484491,16.5072317130877,9.31896976134059
04.08.1952 00:00:00,2.63671978990316,65.2560739704381,17.8620956902731,9.1264909571424
11.08.1952 00:00:00,10.8359399502864,65.6607170079968,19.0614350025782,8.8023761223302
18.08.1952 00:00:00,30.8571750738796,65.8912755703052,19.9096046144776,8.35130013034993
25.08.1952 00:00:00,13.0678559875914,80.7171224360378,13.4303215938216,7.77976908014004
01.09.1952 00:00:00,3.34428732610177,71.7519393713635,17.9702957651276,7.096026455344
08.09.1952 00:00:00,74.1230301934932,84.5011365130713,11.9920790143195,6.30993422430513
15.09.1952 00:00:00,38.5240449447042,86.3069950430499,8.7946801542443,5.43283059593286
22.09.1952 00:00:00,18.3586037033588,81.2883042595602,8.25543279687854,4.47736648291206
29.09.1952 00:00:00,9.08376768058192,75.3381768689991,9.22267502494949,3.45732303109219
06.10.1952 00:00:00,17.386217948589,83.0311047528849,7.82390300965164,2.38741284708347
13.10.1952 00:00:00,32.3864042436541,82.1801735181068,5.00372142073523,1.28306779079332
20.10.1952 00:00:00,10.6925920261829,83.5816540774949,4.91180274653141,0.160216393792377
27.10.1952 00:00:00,47.8784245949749,87.8557028646765,9.97305650585761,-0.964945885897566
03.11.1952 00:00:00,26.261688757862,80.3993585850416,6.49201113974213,-2.07619025928339
10.11.1952 00:00:00,38.6914293332611,84.2576097237282,2.47453112202397,-3.15748868237713
17.11.1952 00:00:00,17.6214341882085,92.5707855939769,-4.42381904245856,-4.19324503689638
24.11.1952 00:00:00,2.22990014299601,88.7986881954134,-1.58962860091967,-5.16852008107202
01.12.1952 00:00:00,64.6106608243385,85.8629607869913,4.57902015969826,-6.06924692585246
08.12.1952 00:00:00,9.43967261075485,93.8379879356834,-4.57007308685463,-6.88243392886582
15.12.1952 00:00:00,13.8893277863313,88.9306357420224,-1.31263371533248,-7.59635207953107
22.12.1952 00:00:00,16.8520854838503,84.4287191710324,-0.320255509107855,-8.20070417247359
29.12.1952 00:00:00,4.07153592216277,92.7219060273114,-0.756954095403379,-8.68677332945196
05.01.1953 00:00:00,10.2599635525229,94.6067318436229,-3.52656236181501,-9.04812820148663
12.01.1953 00:00:00,7.1320770849597,90.8891946439751,-4.04755072494246,-9.27859437938561
19.01.1953 00:00:00,2.3270337689971,87.896826609709,-4.73580661746146,-9.3744972311915
26.01.1953 00:00:00,3.46392530074604,85.1005776143586,-3.77763962244025,-9.33444592051161
02.02.1953 00:00:00,8.8172883118285,80.6484979930509,0.711059417421085,-9.15902129368649
09.02.1953 00:00:00,22.7425182870406,85.6103397592314,-5.0412771703706,-8.85076745603025
16.02.1953 00:00:00,2.13121538953804,84.4528071317708,-2.70490328868441,-8.41415487580349
23.02.1953 00:00:00,2.5518509224333,84.4326812246628,1.1569585495734,-7.8555155510015
02.03.1953 00:00:00,0,81.0745294935399,1.41372664793493,-7.18295117919359
09.03.1953 00:00:00,3.53813234438199,74.5235528334227,1.37474113878009,-6.40621566224999
16.03.1953 00:00:00,7.00968790962827,70.5482240562728,0.764932606378896,-5.53657364978191
23.03.1953 00:00:00,0,61.6734052856348,6.32614755520444,-4.58663717297888
30.03.1953 00:00:00,2.41641318822523,61.3376870712293,8.82608121672394,-3.57018273790668
06.04.1953 00:00:00,6.4843920578717,70.3628633357372,9.64348365984726,-2.50195153103139
13.04.1953 00:00:00,30.6840994296089,79.9984622342017,7.58844392367582,-1.39743563425877
20.04.1953 00:00:00,33.459200976181,82.1789170658001,5.38225940822664,-0.272653350223362
27.04.1953 00:00:00,19.5494386725044,62.5743478562586,10.7436689615371,0.856083104059596
04.05.1953 00:00:00,9.38052343995159,70.2901613082867,10.6121364539967,1.97240416595203
11.05.1953 00:00:00,29.6103689791317,83.1741711612667,5.31525600724304,3.060120327779
18.05.1953 00:00:00,4.60690152357372,66.6690334990264,13.3272297256559,4.10345692598738
25.05.1953 00:00:00,5.13557917603223,71.6460765070628,17.604141279691,5.08728291409006
01.06.1953 00:00:00,63.241699574019,78.9699849588315,10.7415193251002,5.99733030151421
