Date,P,rH,T,Tsin
08.01.1951 00:00:00,38.4623663285727,93.7093301840452,1.79606895398345,-7.82903705700779
15.01.1951 00:00:00,27.7872220842126,90.2691288911528,3.56771512579493,-8.08987916431682
22.01.1951 00:00:00,14.8327055846558,88.5301683811443,2.07397679967079,-8.23339735341419
29.01.1951 00:00:00,0.617926714091401,90.5178105354834,-1.04852855405573,-8.2575102438617
05.02.1951 00:00:00,2.69244921643211,85.1349779008645,-1.80982715374399,-8.16186813713741
12.02.1951 00:00:00,18.3395573964649,88.3013972770099,2.91626839214963,-7.94785808815834
19.02.1951 00:00:00,22.6976199432853,91.8528534543726,1.66893132516852,-7.61858378945491
26.02.1951 00:00:00,17.0297056947605,89.4427608194081,2.2310463445896,-7.1788205596796
05.03.1951 00:00:00,0.360823767793533,83.3081825681186,-0.13747855970338,-6.63494608929632
12.03.1951 00:00:00,1.91125456037007,80.3043782892624,-0.383929074422597,-5.99484794777083
19.03.1951 00:00:00,25.812310970013,81.5325033075629,4.76847242921443,-5.26780919364845
26.03.1951 00:00:00,41.2302945081933,81.0831485296616,1.95367290478883,-4.46437374653129
02.04.1951 00:00:00,13.5944040774465,84.3766561819753,2.49666779355635,-3.5961934732376
09.04.1951 00:00:00,27.7546143674048,81.3203355100375,6.53441286287327,-2.67585920600402
16.04.1951 00:00:00,21.0323850427923,79.047266802896,5.29895817614604,-1.71671814322251
23.04.1951 00:00:00,1.71488363914018,73.4429663566623,5.30693694257003,-0.73268028101869
30.04.1951 00:00:00,19.1757339533528,69.3358230023528,10.4893307750253,0.261983317319871
07.05.1951 00:00:00,4.31018200978908,74.2340456443989,9.79314894964023,1.2528474881678
14.05.1951 00:00:00,4.82764265578453,74.6491387727941,9.44973703569208,2.22554216930619
21.05.1951 00:00:00,5.31255091000424,73.261623057364,10.9653817857114,3.16596080255539
28.05.1951 00:00:00,45.7741833831993,83.6614531858269,11.003689085215,4.06046491485592
04.06.1951 00:00:00,0,66.3693892423292,13.3472697475784,4.89608191106038
11.06.1951 00:00:00,9.33397841057149,70.8138307496837,13.6939414838757,5.66069320965182
18.06.1951 00:00:00,30.1155838208733,80.1390323046557,16.178315975939,6.34320999316389
25.06.1951 00:00:00,26.4551442273728,74.6596542584419,16.193279180682,6.93373402432707
02.07.1951 00:00:00,2.88137942077785,77.988234455921,14.2113204893879,7.42370119586168
09.07.1951 00:00:00,16.2224617082247,81.0376250217288,14.9710060170656,7.806005731873
16.07.1951 00:00:00,36.8459559864693,80.256718550829,17.1021295098639,8.07510323977167
23.07.1951 00:00:00,3.48058513224997,78.1470121856866,15.4725313584884,8.2270911181182
30.07.1951 00:00:00,2.18255465898744,78.3106552894085,17.1237658191288,8.25976515433963
06.08.1951 00:00:00,47.5780009683669,80.5136896414327,18.9363362545506,8.17265149142584
13.08.1951 00:00:00,40.0542001970738,84.0663647780771,15.863892491901,7.96701350007182
20.08.1951 00:00:00,6.1513793252614,79.0952927522724,15.5278350964079,7.64583345656895
27.08.1951 00:00:00,6.21677823687759,82.059861016314,17.2659796971548,7.21376929219983
03.09.1951 00:00:00,15.4382215773794,83.2421782772355,16.6025336423468,6.67708704130425
10.09.1951 00:00:00,0,83.7314770777743,17.0316875270899,6.04356996778864
17.09.1951 00:00:00,17.443396351388,80.1785612882246,16.5713686551358,5.3224056879086
24.09.1951 00:00:00,30.4722121122809,84.5672698497152,11.2741244224967,4.52405292635801
01.10.1951 00:00:00,2.86832737428438,85.3928383609011,14.0849585315898,3.66008983802457
08.10.1951 00:00:00,0,80.8634986937993,10.1752670714405,2.74304609521382
15.10.1951 00:00:00,0,77.7957783983657,8.87578203620756,1.7862211753081
22.10.1951 00:00:00,0.22827657801325,86.4217629367801,7.15536793063278,0.803491484414519
29.10.1951 00:00:00,0,81.5489479227633,6.05305266544514,-0.190890885991656
05.11.1951 00:00:00,17.6742038022608,93.3581426090577,7.11533126534589,-1.18250485080862
12.11.1951 00:00:00,22.8402342057263,92.7825592787732,7.91754532759278,-2.15696947390364
19.11.1951 00:00:00,16.8096899242653,91.4199432916718,7.77272541184314,-3.10015252837308
26.11.1951 00:00:00,34.839066809998,88.1593013276268,6.46248946964193,-3.99837545002966
03.12.1951 00:00:00,28.1535320185651,89.3075470199602,5.42338845296357,-4.83861171147397
10.12.1951 00:00:00,41.3584483587511,89.0572165544555,5.68735368211669,-5.60867574004049
17.12.1951 00:00:00,2.08759913575052,92.7865780079068,3.83806122640718,-6.29739963974611
24.12.1951 00:00:00,1.93450143388661,93.3508829130789,5.42249567755092,-6.89479515427664
31.12.1951 00:00:00,17.7733245637018,88.7944270695128,3.89389847699508,-7.39219852228644
07.01.1952 00:00:00,25.9145258473534,93.6858281608155,2.35287469895849,-7.78148156462586
14.01.1952 00:00:00,17.2800842952741,90.827582268615,2.60530456610478,-8.05852833233142
21.01.1952 00:00:00,15.6297510851883,88.6100189333944,2.10604703499234,-8.21934283866713
28.01.1952 00:00:00,2.3021909103124,85.8948560162612,-2.20484827466083,-8.26160557404982
04.02.1952 00:00:00,11.1571053587959,91.1681497262568,0.989652662037885,-8.18470696150349
11.02.1952 00:00:00,12.7507722787674,84.2608480747809,0.583213528740608,-7.98975614891403
18.02.1952 00:00:00,2.12604848334265,90.0954132426379,-1.60302268782079,-7.6795650112071
25.02.1952 00:00:00,0.735835360524585,89.9382712550842,4.82719203785135,-7.25860759326778
03.03.1952 00:00:00,4.56494821555835,88.6143637646533,3.84003595897183,-6.73295557847378
