Date,GWL
13.11.1961 00:00:00,304.66
20.11.1961 00:00:00,304.65
27.11.1961 00:00:00,304.64
04.12.1961 00:00:00,304.64
11.12.1961 00:00:00,304.63
18.12.1961 00:00:00,304.69
25.12.1961 00:00:00,304.77
01.01.1962 00:00:00,304.83
08.01.1962 00:00:00,304.88
15.01.1962 00:00:00,304.92
22.01.1962 00:00:00,305.18
29.01.1962 00:00:00,305.33
05.02.1962 00:00:00,305.36
12.02.1962 00:00:00,305.38
19.02.1962 00:00:00,305.41
26.02.1962 00:00:00,305.36
05.03.1962 00:00:00,305.22
12.03.1962 00:00:00,305.17
19.03.1962 00:00:00,305.15
26.03.1962 00:00:00,305.13
02.04.1962 00:00:00,305.12
09.04.1962 00:00:00,305.1
16.04.1962 00:00:00,305.08
23.04.1962 00:00:00,305.02
30.04.1962 00:00:00,305.01
07.05.1962 00:00:00,305.06
14.05.1962 00:00:00,305.1
21.05.1962 00:00:00,305.17
28.05.1962 00:00:00,305.22
04.06.1962 00:00:00,305.33
11.06.1962 00:00:00,305.27
18.06.1962 00:00:00,305.2
25.06.1962 00:00:00,305.13
02.07.1962 00:00:00,305.08
09.07.1962 00:00:00,305.02
16.07.1962 00:00:00,304.98
23.07.1962 00:00:00,304.94
30.07.1962 00:00:00,304.88
06.08.1962 00:00:00,304.81
13.08.1962 00:00:00,304.74
20.08.1962 00:00:00,304.73
27.08.1962 00:00:00,304.7
03.09.1962 00:00:00,304.67
10.09.1962 00:00:00,304.63
17.09.1962 00:00:00,304.61
24.09.1962 00:00:00,304.59
01.10.1962 00:00:00,304.57
08.10.1962 00:00:00,304.55
15.10.1962 00:00:00,304.54
22.10.1962 00:00:00,304.52
29.10.1962 00:00:00,304.5
05.11.1962 00:00:00,304.48
12.11.1962 00:00:00,304.46
19.11.1962 00:00:00,304.44
26.11.1962 00:00:00,304.42
03.12.1962 00:00:00,304.4
10.12.1962 00:00:00,304.45
17.12.1962 00:00:00,304.52
24.12.1962 00:00:00,304.59
31.12.1962 00:00:00,304.63
07.01.1963 00:00:00,304.69
14.01.1963 00:00:00,304.74
21.01.1963 00:00:00,304.79
28.01.1963 00:00:00,304.83
04.02.1963 00:00:00,304.88
11.02.1963 00:00:00,304.89
18.02.1963 00:00:00,304.88
25.02.1963 00:00:00,304.89
04.03.1963 00:00:00,304.86
11.03.1963 00:00:00,304.85
18.03.1963 00:00:00,305.13
25.03.1963 00:00:00,305.4
01.04.1963 00:00:00,305.48
08.04.1963 00:00:00,305.39
15.04.1963 00:00:00,305.33
22.04.1963 00:00:00,305.21
29.04.1963 00:00:00,305.25
06.05.1963 00:00:00,305.13
13.05.1963 00:00:00,305.09
20.05.1963 00:00:00,305.11
27.05.1963 00:00:00,305.14
03.06.1963 00:00:00,305.03
10.06.1963 00:00:00,304.97
17.06.1963 00:00:00,304.96
24.06.1963 00:00:00,304.97
01.07.1963 00:00:00,304.99
08.07.1963 00:00:00,305
15.07.1963 00:00:00,304.98
22.07.1963 00:00:00,304.93
29.07.1963 00:00:00,304.87
05.08.1963 00:00:00,304.81
12.08.1963 00:00:00,304.77
19.08.1963 00:00:00,304.72
26.08.1963 00:00:00,304.68
02.09.1963 00:00:00,304.72
09.09.1963 00:00:00,304.76
16.09.1963 00:00:00,304.8
23.09.1963 00:00:00,304.81
30.09.1963 00:00:00,304.8
07.10.1963 00:00:00,304.79
14.10.1963 00:00:00,304.81
21.10.1963 00:00:00,304.79
28.10.1963 00:00:00,304.74
04.11.1963 00:00:00,304.76
11.11.1963 00:00:00,304.77
18.11.1963 00:00:00,304.8
25.11.1963 00:00:00,304.82
02.12.1963 00:00:00,304.83
