Date,GWL
04.01.1982 00:00:00,40.36
11.01.1982 00:00:00,40.4
18.01.1982 00:00:00,40.46
25.01.1982 00:00:00,40.5
01.02.1982 00:00:00,40.55
08.02.1982 00:00:00,40.58
15.02.1982 00:00:00,40.6
22.02.1982 00:00:00,40.62
01.03.1982 00:00:00,40.65
08.03.1982 00:00:00,40.65
15.03.1982 00:00:00,40.68
22.03.1982 00:00:00,40.71
29.03.1982 00:00:00,40.78
05.04.1982 00:00:00,40.84
12.04.1982 00:00:00,40.87
19.04.1982 00:00:00,40.9
26.04.1982 00:00:00,40.905
03.05.1982 00:00:00,40.91
10.05.1982 00:00:00,40.93
17.05.1982 00:00:00,40.93
24.05.1982 00:00:00,40.93
31.05.1982 00:00:00,40.88
07.06.1982 00:00:00,40.8
14.06.1982 00:00:00,40.73
21.06.1982 00:00:00,40.7
28.06.1982 00:00:00,40.63
05.07.1982 00:00:00,40.61
12.07.1982 00:00:00,40.59
19.07.1982 00:00:00,40.58
26.07.1982 00:00:00,40.48
02.08.1982 00:00:00,40.38
09.08.1982 00:00:00,40.31
16.08.1982 00:00:00,40.24
23.08.1982 00:00:00,40.2
30.08.1982 00:00:00,40.14
06.09.1982 00:00:00,40.07
13.09.1982 00:00:00,40.02
20.09.1982 00:00:00,39.97
27.09.1982 00:00:00,39.94
04.10.1982 00:00:00,39.91
11.10.1982 00:00:00,39.87
18.10.1982 00:00:00,39.84
25.10.1982 00:00:00,39.8
01.11.1982 00:00:00,39.77
08.11.1982 00:00:00,39.76
15.11.1982 00:00:00,39.74
22.11.1982 00:00:00,39.72
29.11.1982 00:00:00,39.69
06.12.1982 00:00:00,39.69
13.12.1982 00:00:00,39.68
20.12.1982 00:00:00,39.65
27.12.1982 00:00:00,39.645
03.01.1983 00:00:00,39.64
10.01.1983 00:00:00,39.64
17.01.1983 00:00:00,39.67
24.01.1983 00:00:00,39.68
31.01.1983 00:00:00,39.73
07.02.1983 00:00:00,39.78
14.02.1983 00:00:00,39.83
21.02.1983 00:00:00,39.88
28.02.1983 00:00:00,39.92
07.03.1983 00:00:00,39.94
14.03.1983 00:00:00,39.96
21.03.1983 00:00:00,39.99
28.03.1983 00:00:00,40.005
04.04.1983 00:00:00,40.02
11.04.1983 00:00:00,40.04
18.04.1983 00:00:00,40.1
25.04.1983 00:00:00,40.15
02.05.1983 00:00:00,40.28
09.05.1983 00:00:00,40.35
16.05.1983 00:00:00,40.4
23.05.1983 00:00:00,40.47
30.05.1983 00:00:00,40.54
06.06.1983 00:00:00,40.59
13.06.1983 00:00:00,40.61
20.06.1983 00:00:00,40.59
27.06.1983 00:00:00,40.565
04.07.1983 00:00:00,40.54
11.07.1983 00:00:00,40.45
18.07.1983 00:00:00,40.36
25.07.1983 00:00:00,40.29
01.08.1983 00:00:00,40.18
08.08.1983 00:00:00,40.13
15.08.1983 00:00:00,40.08
22.08.1983 00:00:00,40
29.08.1983 00:00:00,39.92
05.09.1983 00:00:00,39.85
12.09.1983 00:00:00,39.81
19.09.1983 00:00:00,39.77
26.09.1983 00:00:00,39.74
03.10.1983 00:00:00,39.71
10.10.1983 00:00:00,39.68
17.10.1983 00:00:00,39.65
24.10.1983 00:00:00,39.63
31.10.1983 00:00:00,39.6
07.11.1983 00:00:00,39.58
14.11.1983 00:00:00,39.56
21.11.1983 00:00:00,39.53
28.11.1983 00:00:00,39.53
05.12.1983 00:00:00,39.53
12.12.1983 00:00:00,39.52
19.12.1983 00:00:00,39.51
26.12.1983 00:00:00,39.53
02.01.1984 00:00:00,39.55
09.01.1984 00:00:00,39.59
16.01.1984 00:00:00,39.65
23.01.1984 00:00:00,39.69
30.01.1984 00:00:00,39.83
06.02.1984 00:00:00,39.91
13.02.1984 00:00:00,39.98
20.02.1984 00:00:00,40.05
27.02.1984 00:00:00,40.12
05.03.1984 00:00:00,40.18
12.03.1984 00:00:00,40.24
19.03.1984 00:00:00,40.29
26.03.1984 00:00:00,40.315
02.04.1984 00:00:00,40.34
09.04.1984 00:00:00,40.39
16.04.1984 00:00:00,40.42
23.04.1984 00:00:00,40.44
30.04.1984 00:00:00,40.47
07.05.1984 00:00:00,40.49
14.05.1984 00:00:00,40.52
21.05.1984 00:00:00,40.52
28.05.1984 00:00:00,40.54
04.06.1984 00:00:00,40.56
11.06.1984 00:00:00,40.58
18.06.1984 00:00:00,40.6
25.06.1984 00:00:00,40.63
02.07.1984 00:00:00,40.65
09.07.1984 00:00:00,40.67
16.07.1984 00:00:00,40.67
23.07.1984 00:00:00,40.67
30.07.1984 00:00:00,40.63
06.08.1984 00:00:00,40.59
13.08.1984 00:00:00,40.56
20.08.1984 00:00:00,40.45
27.08.1984 00:00:00,40.425
03.09.1984 00:00:00,40.4
10.09.1984 00:00:00,40.36
17.09.1984 00:00:00,40.35
24.09.1984 00:00:00,40.34
01.10.1984 00:00:00,40.34
08.10.1984 00:00:00,40.32
15.10.1984 00:00:00,40.32
22.10.1984 00:00:00,40.32
29.10.1984 00:00:00,40.33
05.11.1984 00:00:00,40.33
