Date,GWL
14.12.1992 00:00:00,79.15
21.12.1992 00:00:00,79.19
28.12.1992 00:00:00,79.135
04.01.1993 00:00:00,79.08
11.01.1993 00:00:00,79.06
18.01.1993 00:00:00,79.22
25.01.1993 00:00:00,79.21
01.02.1993 00:00:00,79.22
08.02.1993 00:00:00,79.17
15.02.1993 00:00:00,79.2
22.02.1993 00:00:00,79.23
01.03.1993 00:00:00,79.18
08.03.1993 00:00:00,79.11
15.03.1993 00:00:00,79.09
22.03.1993 00:00:00,79.04
29.03.1993 00:00:00,79
05.04.1993 00:00:00,78.95
12.04.1993 00:00:00,78.92
19.04.1993 00:00:00,78.93
26.04.1993 00:00:00,78.885
03.05.1993 00:00:00,78.84
10.05.1993 00:00:00,78.76
17.05.1993 00:00:00,78.67
24.05.1993 00:00:00,78.66
31.05.1993 00:00:00,78.49
07.06.1993 00:00:00,78.79
14.06.1993 00:00:00,78.86
21.06.1993 00:00:00,78.89
28.06.1993 00:00:00,78.82
05.07.1993 00:00:00,78.8
12.07.1993 00:00:00,78.75
19.07.1993 00:00:00,78.82
26.07.1993 00:00:00,78.875
02.08.1993 00:00:00,78.93
09.08.1993 00:00:00,78.97
16.08.1993 00:00:00,78.99
23.08.1993 00:00:00,78.92
30.08.1993 00:00:00,78.92
06.09.1993 00:00:00,78.92
13.09.1993 00:00:00,78.89
20.09.1993 00:00:00,78.98
27.09.1993 00:00:00,79.04
04.10.1993 00:00:00,79.1
11.10.1993 00:00:00,79.06
18.10.1993 00:00:00,79.02
25.10.1993 00:00:00,78.99
01.11.1993 00:00:00,78.96
08.11.1993 00:00:00,78.96
15.11.1993 00:00:00,78.95
22.11.1993 00:00:00,79.04
29.11.1993 00:00:00,78.98
06.12.1993 00:00:00,79.09
13.12.1993 00:00:00,79.16
20.12.1993 00:00:00,79.24
27.12.1993 00:00:00,79.325
03.01.1994 00:00:00,79.41
10.01.1994 00:00:00,79.54
17.01.1994 00:00:00,79.48
24.01.1994 00:00:00,79.46
31.01.1994 00:00:00,79.49
07.02.1994 00:00:00,79.39
14.02.1994 00:00:00,79.46
21.02.1994 00:00:00,79.22
28.02.1994 00:00:00,79.24
07.03.1994 00:00:00,79.42
14.03.1994 00:00:00,79.38
21.03.1994 00:00:00,79.62
28.03.1994 00:00:00,79.635
04.04.1994 00:00:00,79.65
11.04.1994 00:00:00,79.46
18.04.1994 00:00:00,79.73
25.04.1994 00:00:00,79.68
02.05.1994 00:00:00,79.41
09.05.1994 00:00:00,79.41
16.05.1994 00:00:00,79.23
23.05.1994 00:00:00,79.4
30.05.1994 00:00:00,79.3
06.06.1994 00:00:00,79.22
13.06.1994 00:00:00,79.49
20.06.1994 00:00:00,79.31
27.06.1994 00:00:00,79.195
04.07.1994 00:00:00,79.08
11.07.1994 00:00:00,79.04
18.07.1994 00:00:00,79.03
25.07.1994 00:00:00,78.96
01.08.1994 00:00:00,78.79
08.08.1994 00:00:00,78.74
15.08.1994 00:00:00,78.72
22.08.1994 00:00:00,78.82
29.08.1994 00:00:00,78.9
05.09.1994 00:00:00,78.94
12.09.1994 00:00:00,78.97
19.09.1994 00:00:00,79.05
26.09.1994 00:00:00,78.995
03.10.1994 00:00:00,78.94
10.10.1994 00:00:00,79.06
17.10.1994 00:00:00,79.03
24.10.1994 00:00:00,79
31.10.1994 00:00:00,79.02
07.11.1994 00:00:00,78.99
14.11.1994 00:00:00,78.99
21.11.1994 00:00:00,79.04
28.11.1994 00:00:00,79.14
05.12.1994 00:00:00,79.1
12.12.1994 00:00:00,79.14
19.12.1994 00:00:00,79.15
26.12.1994 00:00:00,79.165
02.01.1995 00:00:00,79.18
