Date,GWL
12.06.1961 00:00:00,2.09
19.06.1961 00:00:00,2.02
26.06.1961 00:00:00,1.95
03.07.1961 00:00:00,1.88
10.07.1961 00:00:00,1.89
17.07.1961 00:00:00,1.92
24.07.1961 00:00:00,1.95
31.07.1961 00:00:00,1.87
07.08.1961 00:00:00,1.78
14.08.1961 00:00:00,1.77
21.08.1961 00:00:00,1.9
28.08.1961 00:00:00,1.88
04.09.1961 00:00:00,1.86
11.09.1961 00:00:00,1.77
18.09.1961 00:00:00,1.81
25.09.1961 00:00:00,1.77
02.10.1961 00:00:00,1.64
09.10.1961 00:00:00,1.65
16.10.1961 00:00:00,1.62
23.10.1961 00:00:00,1.61
30.10.1961 00:00:00,1.66
06.11.1961 00:00:00,1.72
13.11.1961 00:00:00,1.77
20.11.1961 00:00:00,1.76
27.11.1961 00:00:00,1.78
04.12.1961 00:00:00,1.8
11.12.1961 00:00:00,1.9
18.12.1961 00:00:00,1.94
25.12.1961 00:00:00,1.96
01.01.1962 00:00:00,1.99
08.01.1962 00:00:00,2.09
15.01.1962 00:00:00,2.2
22.01.1962 00:00:00,2.22
29.01.1962 00:00:00,2.4
05.02.1962 00:00:00,2.47
12.02.1962 00:00:00,2.64
19.02.1962 00:00:00,2.57
26.02.1962 00:00:00,2.52
05.03.1962 00:00:00,2.44
12.03.1962 00:00:00,2.51
19.03.1962 00:00:00,2.53
26.03.1962 00:00:00,2.585
02.04.1962 00:00:00,2.64
09.04.1962 00:00:00,2.75
16.04.1962 00:00:00,2.68
23.04.1962 00:00:00,2.57
30.04.1962 00:00:00,2.44
07.05.1962 00:00:00,2.48
14.05.1962 00:00:00,2.6
21.05.1962 00:00:00,2.47
28.05.1962 00:00:00,2.37
04.06.1962 00:00:00,2.27
11.06.1962 00:00:00,2.21
18.06.1962 00:00:00,2.04
25.06.1962 00:00:00,1.96
02.07.1962 00:00:00,1.97
09.07.1962 00:00:00,2.08
16.07.1962 00:00:00,1.96
23.07.1962 00:00:00,2.4
30.07.1962 00:00:00,1.81
06.08.1962 00:00:00,1.78
13.08.1962 00:00:00,1.72
20.08.1962 00:00:00,1.75
27.08.1962 00:00:00,1.79
03.09.1962 00:00:00,1.83
10.09.1962 00:00:00,1.89
17.09.1962 00:00:00,2
24.09.1962 00:00:00,1.92
01.10.1962 00:00:00,1.68
08.10.1962 00:00:00,1.82
15.10.1962 00:00:00,1.73
22.10.1962 00:00:00,1.68
29.10.1962 00:00:00,1.69
05.11.1962 00:00:00,1.67
12.11.1962 00:00:00,1.67
19.11.1962 00:00:00,1.71
26.11.1962 00:00:00,1.8
03.12.1962 00:00:00,1.89
10.12.1962 00:00:00,1.91
17.12.1962 00:00:00,2.2
24.12.1962 00:00:00,2.25
31.12.1962 00:00:00,2.05
07.01.1963 00:00:00,1.95
14.01.1963 00:00:00,1.9
21.01.1963 00:00:00,1.86
28.01.1963 00:00:00,1.845
04.02.1963 00:00:00,1.83
11.02.1963 00:00:00,1.82
18.02.1963 00:00:00,1.82
25.02.1963 00:00:00,1.82
04.03.1963 00:00:00,1.79
11.03.1963 00:00:00,2
18.03.1963 00:00:00,2.48
25.03.1963 00:00:00,2.48
01.04.1963 00:00:00,2.42
08.04.1963 00:00:00,2.37
15.04.1963 00:00:00,2.48
22.04.1963 00:00:00,2.58
29.04.1963 00:00:00,2.48
06.05.1963 00:00:00,2.32
13.05.1963 00:00:00,2.19
20.05.1963 00:00:00,2.11
27.05.1963 00:00:00,2.09
03.06.1963 00:00:00,2.07
10.06.1963 00:00:00,1.93
17.06.1963 00:00:00,1.87
24.06.1963 00:00:00,1.78
01.07.1963 00:00:00,1.7
08.07.1963 00:00:00,1.62
15.07.1963 00:00:00,1.58
22.07.1963 00:00:00,1.52
29.07.1963 00:00:00,1.47
05.08.1963 00:00:00,1.49
12.08.1963 00:00:00,1.61
19.08.1963 00:00:00,1.77
26.08.1963 00:00:00,1.82
02.09.1963 00:00:00,1.87
09.09.1963 00:00:00,1.83
16.09.1963 00:00:00,1.77
23.09.1963 00:00:00,1.7
30.09.1963 00:00:00,1.82
07.10.1963 00:00:00,1.86
14.10.1963 00:00:00,1.85
21.10.1963 00:00:00,1.86
28.10.1963 00:00:00,1.865
04.11.1963 00:00:00,1.87
11.11.1963 00:00:00,1.88
18.11.1963 00:00:00,2
25.11.1963 00:00:00,2.28
02.12.1963 00:00:00,2.51
09.12.1963 00:00:00,2.4
16.12.1963 00:00:00,2.35
23.12.1963 00:00:00,2.22
30.12.1963 00:00:00,2.31
06.01.1964 00:00:00,2.34
13.01.1964 00:00:00,2.24
20.01.1964 00:00:00,2.25
27.01.1964 00:00:00,2.285
03.02.1964 00:00:00,2.32
10.02.1964 00:00:00,2.33
17.02.1964 00:00:00,2.25
24.02.1964 00:00:00,2.2
02.03.1964 00:00:00,2.19
09.03.1964 00:00:00,2.16
16.03.1964 00:00:00,2.12
23.03.1964 00:00:00,2.13
30.03.1964 00:00:00,2.31
06.04.1964 00:00:00,2.62
13.04.1964 00:00:00,2.64
20.04.1964 00:00:00,2.6
27.04.1964 00:00:00,2.555
04.05.1964 00:00:00,2.51
11.05.1964 00:00:00,2.6
18.05.1964 00:00:00,2.5
25.05.1964 00:00:00,2.33
01.06.1964 00:00:00,2.12
08.06.1964 00:00:00,2.05
15.06.1964 00:00:00,1.93
22.06.1964 00:00:00,1.82
29.06.1964 00:00:00,1.75
06.07.1964 00:00:00,1.7
13.07.1964 00:00:00,1.64
20.07.1964 00:00:00,1.59
27.07.1964 00:00:00,1.56
03.08.1964 00:00:00,1.53
10.08.1964 00:00:00,1.5
17.08.1964 00:00:00,1.46
24.08.1964 00:00:00,1.44
31.08.1964 00:00:00,1.39
07.09.1964 00:00:00,1.33
14.09.1964 00:00:00,1.33
21.09.1964 00:00:00,1.34
28.09.1964 00:00:00,1.34
05.10.1964 00:00:00,1.32
12.10.1964 00:00:00,1.34
19.10.1964 00:00:00,1.34
26.10.1964 00:00:00,1.325
02.11.1964 00:00:00,1.31
09.11.1964 00:00:00,1.3
16.11.1964 00:00:00,1.31
23.11.1964 00:00:00,1.35
30.11.1964 00:00:00,1.38
