Date,GWL
20.01.1975 00:00:00,160.8
27.01.1975 00:00:00,161.01
03.02.1975 00:00:00,161.3
10.02.1975 00:00:00,160.99
17.02.1975 00:00:00,160.61
24.02.1975 00:00:00,160.43
03.03.1975 00:00:00,160.29
10.03.1975 00:00:00,160.19
17.03.1975 00:00:00,160.13
24.03.1975 00:00:00,160.13
31.03.1975 00:00:00,160.29
07.04.1975 00:00:00,160.28
14.04.1975 00:00:00,160.38
21.04.1975 00:00:00,160.97
28.04.1975 00:00:00,160.57
05.05.1975 00:00:00,160.3
12.05.1975 00:00:00,160.15
19.05.1975 00:00:00,159.98
26.05.1975 00:00:00,159.86
02.06.1975 00:00:00,159.96
09.06.1975 00:00:00,159.84
16.06.1975 00:00:00,159.76
23.06.1975 00:00:00,159.86
30.06.1975 00:00:00,159.97
07.07.1975 00:00:00,160.1
14.07.1975 00:00:00,160.15
21.07.1975 00:00:00,160.02
28.07.1975 00:00:00,159.92
04.08.1975 00:00:00,159.8
11.08.1975 00:00:00,159.67
18.08.1975 00:00:00,159.71
25.08.1975 00:00:00,159.88
01.09.1975 00:00:00,159.91
08.09.1975 00:00:00,159.85
15.09.1975 00:00:00,159.88
22.09.1975 00:00:00,159.9
29.09.1975 00:00:00,159.83
06.10.1975 00:00:00,159.79
13.10.1975 00:00:00,159.73
20.10.1975 00:00:00,159.76
27.10.1975 00:00:00,159.72
03.11.1975 00:00:00,159.69
10.11.1975 00:00:00,159.66
17.11.1975 00:00:00,159.71
24.11.1975 00:00:00,160.53
01.12.1975 00:00:00,160.55
08.12.1975 00:00:00,160.53
15.12.1975 00:00:00,160.35
22.12.1975 00:00:00,160.11
29.12.1975 00:00:00,159.98
05.01.1976 00:00:00,160.12
12.01.1976 00:00:00,160.29
19.01.1976 00:00:00,160.84
26.01.1976 00:00:00,161.33
02.02.1976 00:00:00,160.84
09.02.1976 00:00:00,160.48
16.02.1976 00:00:00,160.81
23.02.1976 00:00:00,160.63
01.03.1976 00:00:00,160.48
08.03.1976 00:00:00,160.63
15.03.1976 00:00:00,160.17
22.03.1976 00:00:00,160.07
29.03.1976 00:00:00,160.01
05.04.1976 00:00:00,159.96
12.04.1976 00:00:00,159.92
19.04.1976 00:00:00,159.81
26.04.1976 00:00:00,159.8
03.05.1976 00:00:00,159.83
10.05.1976 00:00:00,159.78
17.05.1976 00:00:00,159.74
24.05.1976 00:00:00,159.71
31.05.1976 00:00:00,159.68
07.06.1976 00:00:00,159.94
14.06.1976 00:00:00,159.82
21.06.1976 00:00:00,159.69
28.06.1976 00:00:00,159.57
05.07.1976 00:00:00,159.5
12.07.1976 00:00:00,159.51
19.07.1976 00:00:00,159.51
26.07.1976 00:00:00,159.6
02.08.1976 00:00:00,159.68
09.08.1976 00:00:00,159.6
16.08.1976 00:00:00,159.54
23.08.1976 00:00:00,159.5
30.08.1976 00:00:00,159.44
06.09.1976 00:00:00,159.52
13.09.1976 00:00:00,159.36
20.09.1976 00:00:00,159.71
27.09.1976 00:00:00,159.65
04.10.1976 00:00:00,159.63
11.10.1976 00:00:00,159.62
18.10.1976 00:00:00,159.65
25.10.1976 00:00:00,159.6
01.11.1976 00:00:00,159.57
08.11.1976 00:00:00,159.59
15.11.1976 00:00:00,159.69
22.11.1976 00:00:00,159.73
29.11.1976 00:00:00,159.96
06.12.1976 00:00:00,160.63
13.12.1976 00:00:00,160.88
20.12.1976 00:00:00,160.56
27.12.1976 00:00:00,160.42
