Date,GWL
03.01.1949 00:00:00,107
10.01.1949 00:00:00,106.98
17.01.1949 00:00:00,106.98
24.01.1949 00:00:00,107.05
31.01.1949 00:00:00,107
07.02.1949 00:00:00,106.98
14.02.1949 00:00:00,106.99
21.02.1949 00:00:00,107
28.02.1949 00:00:00,107.02
07.03.1949 00:00:00,107.03
14.03.1949 00:00:00,107.22
21.03.1949 00:00:00,107.22
28.03.1949 00:00:00,107.22
04.04.1949 00:00:00,107.22
11.04.1949 00:00:00,107.26
18.04.1949 00:00:00,107.29
25.04.1949 00:00:00,107.32
02.05.1949 00:00:00,107.32
09.05.1949 00:00:00,107.25
16.05.1949 00:00:00,107.23
23.05.1949 00:00:00,107.4
30.05.1949 00:00:00,107.49
06.06.1949 00:00:00,107.59
13.06.1949 00:00:00,107.55
20.06.1949 00:00:00,107.52
27.06.1949 00:00:00,107.54
04.07.1949 00:00:00,107.56
11.07.1949 00:00:00,107.62
18.07.1949 00:00:00,107.7
25.07.1949 00:00:00,107.42
01.08.1949 00:00:00,107.33
08.08.1949 00:00:00,107.3
15.08.1949 00:00:00,107.27
22.08.1949 00:00:00,107.13
29.08.1949 00:00:00,107.13
05.09.1949 00:00:00,107.11
12.09.1949 00:00:00,107.1
19.09.1949 00:00:00,107.07
26.09.1949 00:00:00,107.06
03.10.1949 00:00:00,107.05
10.10.1949 00:00:00,107.01
17.10.1949 00:00:00,106.98
24.10.1949 00:00:00,106.94
31.10.1949 00:00:00,106.97
07.11.1949 00:00:00,106.95
14.11.1949 00:00:00,106.96
21.11.1949 00:00:00,106.94
28.11.1949 00:00:00,106.98
05.12.1949 00:00:00,107.01
12.12.1949 00:00:00,107.01
19.12.1949 00:00:00,107.02
26.12.1949 00:00:00,107.04
02.01.1950 00:00:00,107.06
09.01.1950 00:00:00,107.17
16.01.1950 00:00:00,107.28
23.01.1950 00:00:00,107.19
30.01.1950 00:00:00,107.13
06.02.1950 00:00:00,107.19
13.02.1950 00:00:00,107.28
20.02.1950 00:00:00,107.38
27.02.1950 00:00:00,107.44
06.03.1950 00:00:00,107.6
13.03.1950 00:00:00,107.59
20.03.1950 00:00:00,107.58
27.03.1950 00:00:00,107.57
03.04.1950 00:00:00,107.56
10.04.1950 00:00:00,107.52
17.04.1950 00:00:00,107.5
24.04.1950 00:00:00,107.53
01.05.1950 00:00:00,107.48
08.05.1950 00:00:00,107.57
15.05.1950 00:00:00,107.58
22.05.1950 00:00:00,107.49
29.05.1950 00:00:00,107.42
05.06.1950 00:00:00,107.34
12.06.1950 00:00:00,107.3
19.06.1950 00:00:00,107.27
26.06.1950 00:00:00,107.275
03.07.1950 00:00:00,107.28
10.07.1950 00:00:00,107.42
17.07.1950 00:00:00,107.42
24.07.1950 00:00:00,107.29
31.07.1950 00:00:00,107.29
07.08.1950 00:00:00,107.19
14.08.1950 00:00:00,107.08
21.08.1950 00:00:00,107.06
28.08.1950 00:00:00,107.035
04.09.1950 00:00:00,107.01
11.09.1950 00:00:00,106.98
18.09.1950 00:00:00,106.97
25.09.1950 00:00:00,106.96
02.10.1950 00:00:00,106.94
09.10.1950 00:00:00,106.92
16.10.1950 00:00:00,106.97
23.10.1950 00:00:00,106.93
30.10.1950 00:00:00,106.95
06.11.1950 00:00:00,107.01
13.11.1950 00:00:00,107.05
20.11.1950 00:00:00,107.07
