Date,GWL
26.02.1962 00:00:00,187.84
05.03.1962 00:00:00,187.66
12.03.1962 00:00:00,187.68
19.03.1962 00:00:00,187.61
26.03.1962 00:00:00,187.45
02.04.1962 00:00:00,187.7
09.04.1962 00:00:00,187.72
16.04.1962 00:00:00,187.78
23.04.1962 00:00:00,187.68
30.04.1962 00:00:00,187.64
07.05.1962 00:00:00,187.39
14.05.1962 00:00:00,187.33
21.05.1962 00:00:00,187.16
28.05.1962 00:00:00,187.1
04.06.1962 00:00:00,187.02
11.06.1962 00:00:00,186.83
18.06.1962 00:00:00,186.68
25.06.1962 00:00:00,186.65
02.07.1962 00:00:00,187.38
09.07.1962 00:00:00,187.24
16.07.1962 00:00:00,186.8
23.07.1962 00:00:00,186.17
30.07.1962 00:00:00,186.15
06.08.1962 00:00:00,186.1
13.08.1962 00:00:00,185.98
20.08.1962 00:00:00,185.9
27.08.1962 00:00:00,185.85
03.09.1962 00:00:00,185.79
10.09.1962 00:00:00,185.7
17.09.1962 00:00:00,185.72
24.09.1962 00:00:00,185.69
01.10.1962 00:00:00,185.64
08.10.1962 00:00:00,185.64
15.10.1962 00:00:00,185.61
22.10.1962 00:00:00,185.58
29.10.1962 00:00:00,185.55
05.11.1962 00:00:00,185.52
12.11.1962 00:00:00,185.56
19.11.1962 00:00:00,185.58
26.11.1962 00:00:00,185.55
03.12.1962 00:00:00,185.59
10.12.1962 00:00:00,185.64
17.12.1962 00:00:00,185.67
24.12.1962 00:00:00,185.8
31.12.1962 00:00:00,185.87
07.01.1963 00:00:00,185.89
14.01.1963 00:00:00,185.93
21.01.1963 00:00:00,185.97
28.01.1963 00:00:00,186
04.02.1963 00:00:00,185.96
11.02.1963 00:00:00,185.84
18.02.1963 00:00:00,185.76
25.02.1963 00:00:00,185.75
04.03.1963 00:00:00,185.81
11.03.1963 00:00:00,186.27
18.03.1963 00:00:00,187.06
25.03.1963 00:00:00,187.05
01.04.1963 00:00:00,187.19
08.04.1963 00:00:00,187.25
15.04.1963 00:00:00,187.1
22.04.1963 00:00:00,186.95
29.04.1963 00:00:00,186.98
06.05.1963 00:00:00,186.94
13.05.1963 00:00:00,186.93
20.05.1963 00:00:00,186.87
27.05.1963 00:00:00,186.74
03.06.1963 00:00:00,186.5
10.06.1963 00:00:00,186.37
17.06.1963 00:00:00,186.29
24.06.1963 00:00:00,186.24
01.07.1963 00:00:00,186.18
08.07.1963 00:00:00,186.14
15.07.1963 00:00:00,186
22.07.1963 00:00:00,185.87
29.07.1963 00:00:00,185.84
05.08.1963 00:00:00,185.73
12.08.1963 00:00:00,186.02
19.08.1963 00:00:00,186.02
26.08.1963 00:00:00,186.08
02.09.1963 00:00:00,186.05
09.09.1963 00:00:00,186.02
16.09.1963 00:00:00,185.92
23.09.1963 00:00:00,185.91
30.09.1963 00:00:00,185.87
07.10.1963 00:00:00,185.84
14.10.1963 00:00:00,185.83
21.10.1963 00:00:00,185.94
28.10.1963 00:00:00,186.03
04.11.1963 00:00:00,186.28
11.11.1963 00:00:00,186.27
18.11.1963 00:00:00,186.25
25.11.1963 00:00:00,186.75
02.12.1963 00:00:00,187.07
09.12.1963 00:00:00,187.02
16.12.1963 00:00:00,186.93
23.12.1963 00:00:00,186.82
30.12.1963 00:00:00,186.68
06.01.1964 00:00:00,186.61
13.01.1964 00:00:00,186.53
20.01.1964 00:00:00,186.45
27.01.1964 00:00:00,186.4
03.02.1964 00:00:00,186.44
10.02.1964 00:00:00,186.6
17.02.1964 00:00:00,186.57
24.02.1964 00:00:00,186.53
02.03.1964 00:00:00,186.65
09.03.1964 00:00:00,186.72
16.03.1964 00:00:00,186.67
23.03.1964 00:00:00,186.62
30.03.1964 00:00:00,186.84
06.04.1964 00:00:00,186.83
13.04.1964 00:00:00,186.82
20.04.1964 00:00:00,186.74
27.04.1964 00:00:00,186.7
04.05.1964 00:00:00,186.63
11.05.1964 00:00:00,186.53
18.05.1964 00:00:00,186.45
25.05.1964 00:00:00,186.37
01.06.1964 00:00:00,186.29
08.06.1964 00:00:00,186.23
15.06.1964 00:00:00,186.17
22.06.1964 00:00:00,186.12
29.06.1964 00:00:00,186.01
06.07.1964 00:00:00,185.95
13.07.1964 00:00:00,185.87
20.07.1964 00:00:00,185.79
27.07.1964 00:00:00,185.62
03.08.1964 00:00:00,185.5
10.08.1964 00:00:00,185.41
17.08.1964 00:00:00,185.27
24.08.1964 00:00:00,185.19
31.08.1964 00:00:00,185.08
07.09.1964 00:00:00,184.96
14.09.1964 00:00:00,184.93
21.09.1964 00:00:00,184.87
28.09.1964 00:00:00,184.83
05.10.1964 00:00:00,184.83
12.10.1964 00:00:00,184.81
19.10.1964 00:00:00,184.78
26.10.1964 00:00:00,184.76
02.11.1964 00:00:00,184.73
09.11.1964 00:00:00,184.81
16.11.1964 00:00:00,184.9
23.11.1964 00:00:00,185.02
30.11.1964 00:00:00,185.1
07.12.1964 00:00:00,185.14
14.12.1964 00:00:00,185.22
21.12.1964 00:00:00,185.27
28.12.1964 00:00:00,185.31
04.01.1965 00:00:00,185.39
11.01.1965 00:00:00,185.52
18.01.1965 00:00:00,185.9
25.01.1965 00:00:00,186.44
01.02.1965 00:00:00,186.73
08.02.1965 00:00:00,186.9
15.02.1965 00:00:00,187.07
22.02.1965 00:00:00,187.11
01.03.1965 00:00:00,187.14
08.03.1965 00:00:00,187.09
15.03.1965 00:00:00,187.15
22.03.1965 00:00:00,187.22
29.03.1965 00:00:00,187.34
05.04.1965 00:00:00,187.31
