Date,GWL
11.11.1985 00:00:00,61.53
18.11.1985 00:00:00,61.46
25.11.1985 00:00:00,61.46
02.12.1985 00:00:00,61.41
09.12.1985 00:00:00,61.01
16.12.1985 00:00:00,61.76
23.12.1985 00:00:00,61.8
30.12.1985 00:00:00,61.83
06.01.1986 00:00:00,61.96
13.01.1986 00:00:00,61.91
20.01.1986 00:00:00,62.18
27.01.1986 00:00:00,62.11
03.02.1986 00:00:00,61.96
10.02.1986 00:00:00,61.8
17.02.1986 00:00:00,61.73
24.02.1986 00:00:00,61.69
03.03.1986 00:00:00,61.83
10.03.1986 00:00:00,62.11
17.03.1986 00:00:00,62.11
24.03.1986 00:00:00,62.17
31.03.1986 00:00:00,62.23
07.04.1986 00:00:00,62.21
14.04.1986 00:00:00,62.2
21.04.1986 00:00:00,62.13
28.04.1986 00:00:00,62.14
05.05.1986 00:00:00,62.06
12.05.1986 00:00:00,62.09
19.05.1986 00:00:00,62.07
26.05.1986 00:00:00,61.87
02.06.1986 00:00:00,61.86
09.06.1986 00:00:00,62.15
16.06.1986 00:00:00,61.83
23.06.1986 00:00:00,61.51
30.06.1986 00:00:00,61.47
07.07.1986 00:00:00,61.24
14.07.1986 00:00:00,61.09
21.07.1986 00:00:00,60.98
28.07.1986 00:00:00,60.86
04.08.1986 00:00:00,60.8
11.08.1986 00:00:00,60.71
18.08.1986 00:00:00,60.76
25.08.1986 00:00:00,60.74
01.09.1986 00:00:00,60.81
08.09.1986 00:00:00,60.86
15.09.1986 00:00:00,60.92
22.09.1986 00:00:00,60.9
29.09.1986 00:00:00,60.86
06.10.1986 00:00:00,60.91
13.10.1986 00:00:00,61.07
20.10.1986 00:00:00,61.13
27.10.1986 00:00:00,61.17
03.11.1986 00:00:00,61.32
10.11.1986 00:00:00,61.36
17.11.1986 00:00:00,61.33
24.11.1986 00:00:00,61.31
01.12.1986 00:00:00,61.29
08.12.1986 00:00:00,61.27
15.12.1986 00:00:00,61.47
22.12.1986 00:00:00,61.45
29.12.1986 00:00:00,61.41
05.01.1987 00:00:00,61.45
12.01.1987 00:00:00,61.42
19.01.1987 00:00:00,61.41
26.01.1987 00:00:00,61.47
02.02.1987 00:00:00,61.61
09.02.1987 00:00:00,61.81
16.02.1987 00:00:00,62.1
23.02.1987 00:00:00,62.17
02.03.1987 00:00:00,62.21
09.03.1987 00:00:00,61.96
16.03.1987 00:00:00,61.88
23.03.1987 00:00:00,62.01
30.03.1987 00:00:00,62.13
06.04.1987 00:00:00,62.07
13.04.1987 00:00:00,62.05
20.04.1987 00:00:00,62.05
27.04.1987 00:00:00,62.01
04.05.1987 00:00:00,61.91
11.05.1987 00:00:00,61.81
18.05.1987 00:00:00,61.71
25.05.1987 00:00:00,61.52
01.06.1987 00:00:00,61.5433333333333
08.06.1987 00:00:00,61.5666666666667
15.06.1987 00:00:00,61.59
22.06.1987 00:00:00,61.72
29.06.1987 00:00:00,61.525
06.07.1987 00:00:00,61.33
13.07.1987 00:00:00,61.25
20.07.1987 00:00:00,61.17
27.07.1987 00:00:00,61.24
03.08.1987 00:00:00,61.31
10.08.1987 00:00:00,61.38
17.08.1987 00:00:00,61.45
24.08.1987 00:00:00,61.39
31.08.1987 00:00:00,61.33
07.09.1987 00:00:00,61.49
14.09.1987 00:00:00,61.65
21.09.1987 00:00:00,61.715
28.09.1987 00:00:00,61.78
05.10.1987 00:00:00,61.62
12.10.1987 00:00:00,61.69
19.10.1987 00:00:00,61.76
26.10.1987 00:00:00,61.83
02.11.1987 00:00:00,61.63
09.11.1987 00:00:00,61.77
16.11.1987 00:00:00,61.91
23.11.1987 00:00:00,61.97
30.11.1987 00:00:00,62.03
07.12.1987 00:00:00,62.07
14.12.1987 00:00:00,62.11
21.12.1987 00:00:00,62.1466666666667
28.12.1987 00:00:00,62.1833333333333
04.01.1988 00:00:00,62.22
11.01.1988 00:00:00,62.165
18.01.1988 00:00:00,62.11
25.01.1988 00:00:00,62.175
01.02.1988 00:00:00,62.24
08.02.1988 00:00:00,62.2
15.02.1988 00:00:00,62.16
22.02.1988 00:00:00,62.1966666666667
29.02.1988 00:00:00,62.2333333333333
07.03.1988 00:00:00,62.27
14.03.1988 00:00:00,62.24
21.03.1988 00:00:00,62.21
28.03.1988 00:00:00,62.18
04.04.1988 00:00:00,62.15
11.04.1988 00:00:00,62.12
18.04.1988 00:00:00,61.97
25.04.1988 00:00:00,61.835
02.05.1988 00:00:00,61.7
09.05.1988 00:00:00,61.565
16.05.1988 00:00:00,61.43
23.05.1988 00:00:00,61.445
30.05.1988 00:00:00,61.46
06.06.1988 00:00:00,61.475
13.06.1988 00:00:00,61.49
20.06.1988 00:00:00,61.37
