Date,GWL
14.11.1949 00:00:00,31.76
21.11.1949 00:00:00,31.76
28.11.1949 00:00:00,31.86
05.12.1949 00:00:00,31.95
12.12.1949 00:00:00,31.99
19.12.1949 00:00:00,32.03
26.12.1949 00:00:00,32.06
02.01.1950 00:00:00,32.09
09.01.1950 00:00:00,32.13
16.01.1950 00:00:00,32.17
23.01.1950 00:00:00,32.2
30.01.1950 00:00:00,32.215
06.02.1950 00:00:00,32.23
13.02.1950 00:00:00,32.27
20.02.1950 00:00:00,32.31
27.02.1950 00:00:00,32.35
06.03.1950 00:00:00,32.41
13.03.1950 00:00:00,32.37
20.03.1950 00:00:00,32.32
27.03.1950 00:00:00,32.28
03.04.1950 00:00:00,32.26
10.04.1950 00:00:00,32.24
17.04.1950 00:00:00,32.2
24.04.1950 00:00:00,32.16
01.05.1950 00:00:00,32.12
08.05.1950 00:00:00,32.09
15.05.1950 00:00:00,32.06
22.05.1950 00:00:00,32.04
29.05.1950 00:00:00,32.01
05.06.1950 00:00:00,31.98
12.06.1950 00:00:00,31.95
19.06.1950 00:00:00,31.92
26.06.1950 00:00:00,31.89
03.07.1950 00:00:00,31.86
10.07.1950 00:00:00,31.82
17.07.1950 00:00:00,31.78
24.07.1950 00:00:00,31.77
31.07.1950 00:00:00,31.73
07.08.1950 00:00:00,31.71
14.08.1950 00:00:00,31.69
21.08.1950 00:00:00,31.65
28.08.1950 00:00:00,31.64
04.09.1950 00:00:00,31.61
11.09.1950 00:00:00,31.7
18.09.1950 00:00:00,31.72
25.09.1950 00:00:00,31.71
02.10.1950 00:00:00,31.67
09.10.1950 00:00:00,31.62
16.10.1950 00:00:00,31.63
23.10.1950 00:00:00,31.59
30.10.1950 00:00:00,31.61
06.11.1950 00:00:00,31.71
13.11.1950 00:00:00,31.68
20.11.1950 00:00:00,31.86
27.11.1950 00:00:00,31.97
04.12.1950 00:00:00,31.95
11.12.1950 00:00:00,32.01
18.12.1950 00:00:00,32.11
25.12.1950 00:00:00,32.13
01.01.1951 00:00:00,32.09
08.01.1951 00:00:00,32.18
15.01.1951 00:00:00,32.27
22.01.1951 00:00:00,32.52
29.01.1951 00:00:00,32.51
05.02.1951 00:00:00,32.44
12.02.1951 00:00:00,32.34
19.02.1951 00:00:00,32.35
26.02.1951 00:00:00,32.33
05.03.1951 00:00:00,32.29
12.03.1951 00:00:00,32.26
19.03.1951 00:00:00,32.39
26.03.1951 00:00:00,32.51
02.04.1951 00:00:00,32.51
09.04.1951 00:00:00,32.46
16.04.1951 00:00:00,32.45
23.04.1951 00:00:00,32.34
30.04.1951 00:00:00,32.34
07.05.1951 00:00:00,32.32
14.05.1951 00:00:00,32.31
21.05.1951 00:00:00,32.25
28.05.1951 00:00:00,32.31
04.06.1951 00:00:00,32.34
11.06.1951 00:00:00,32.27
18.06.1951 00:00:00,32.18
25.06.1951 00:00:00,32.12
02.07.1951 00:00:00,32.1
09.07.1951 00:00:00,32.05
16.07.1951 00:00:00,32.02
23.07.1951 00:00:00,31.96
30.07.1951 00:00:00,31.95
06.08.1951 00:00:00,32.01
13.08.1951 00:00:00,32
20.08.1951 00:00:00,31.99
27.08.1951 00:00:00,31.93
03.09.1951 00:00:00,32.01
10.09.1951 00:00:00,32.02
17.09.1951 00:00:00,31.96
24.09.1951 00:00:00,31.94
01.10.1951 00:00:00,31.96
08.10.1951 00:00:00,31.92
15.10.1951 00:00:00,31.89
22.10.1951 00:00:00,31.87
29.10.1951 00:00:00,31.83
05.11.1951 00:00:00,31.9
12.11.1951 00:00:00,31.92
19.11.1951 00:00:00,32.01
26.11.1951 00:00:00,32.15
03.12.1951 00:00:00,32.22
10.12.1951 00:00:00,32.23
17.12.1951 00:00:00,32.25
24.12.1951 00:00:00,32.18
31.12.1951 00:00:00,32.34
